Sample Date,Sample Time,Depth,total_phosphorus,pH,temperature,dissolved_reactive_phosphorus,total_dissolved_phosphorus,electrical_conductance,nitrate_nitrogen,dissolved_oxygen,nitrite_nitrogen,oxygen_saturation,hardness,biochemical_oxygen_demand,total_suspended_solids,bicarbonate,dissolved_organic_carbon,chloride,total_organic_carbon,chemical_oxygen_demand,cadmium,lead,chromium,total_dissolved_solids,arsenic,calcium,turbidity,magnesium,mercury,sodium,alkalinity,potassium,zinc,iron,copper,manganese,cobalt,silica,barium,selenium,boron,uranium,fluoride,strontium,lithium,sulfate,total_solids,ammonium_nitrogen,oxidized_nitrogen,nickel,ammonia_nitrogen,Water_Quality_Class
2020-07-29,,10.0,,,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,12:00,0.3,0.083,8.1,18.0,,,586.0,0.9600015552,7.6,0.01301981499,81.0,0.104,1.0,,300.0,10.0,21.0,12.0,,,,,,,81.0,,15.0,,,,,,,,,,,,,,,,,,,,0.010016721,,,0.0012158,Moderate
2018-08-29,,0.5,0.11,,,,,,0.01580138,11.7,0.00304878,120.0,,,15.0,,,170.0,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,0.0232947,,,,Moderate
2013-04-03,12:00,0.5,0.04,8.4,6.5,,,622.0,1.45824164,14.0,,114.0,275.0,3.9,7.0,265.0,,,6.5,17.0,2e-05,0.0005,0.0009,,0.0008,,,,0.0001,26.0,,,0.0055,0.1335,0.0584,0.01,,,,,,,,,,,,0.0310596,,0.0011,,Moderate
2017-07-18,,0.5,0.31,,,,,,0.03837478,8.6,0.01219512,99.0,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0931788,,,,Moderate
2015-04-23,12:00,0.5,0.154107,9.4,29.6,,,11900.0,0.07255,8.85,0.021,116.6,,,60.29,,0.5,,0.5,,0.003,0.005,0.005,9520.0,0.01,,21.0,,0.0005,,,,,,,,,,,,,,,,,,,,,0.001,0.063845,Poor
2020-10-02,12:00,0.3,2.98876,7.6,26.4,,,3430.0,1.498485,6.75,3.143422,87.9,214.743,9.58,16.23,,,,1.935,53.25,0.003,0.005,0.005,2195.2,0.01,,15.0,,0.0005,,,,,,,,,,,,,,,,,,,,,0.0089,21.773399,Poor
2023-09-13,12:00,0.3,0.013,8.6,20.3,,,176.0,0.009992792712,9.4,0.003004115373,,,1.3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014010364368,,,,Good
2023-11-20,12:00,0.3,0.083,8.3,,,,330.0,1.16930212,10.7,0.0157317048,,,3.0,,,,17.56,,14.9,,,,,,,,,,,142.5,,,,,,,,,,,,,,,,,,,,,Moderate
2020-10-09,00:00,0.3,,7.14,,,,1320.0,7.0,1.2,,,,15.0,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,0.4,,,,Poor
2018-11-01,,8.0,,,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-24,12:00,0.3,7.3796,8.0,21.7,,,2510.0,6.6633,4.87,2.5134,59.2,400.21,,57.5,,14.57,,15.81,217.0,0.0002,0.00154,0.0135,1606.4,0.00139,,39.0,,0.000115,,,,,,,,,,,,,,,,,,,,,0.0162,17.6201,Poor
2018-04-01,,0.3,,,,,,441.0,21.896198,8.3,0.00304878,,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077649,,,,Moderate
2001-05-14,00:00,0.3,,8.1,32.0,0.52,,1004.0,2.66,4.4,0.05,60.2327,329.583,7.0,,239.0,,,,,,,,,,,,,,,195.902,,,,,,,,,,,,,,,,,0.64,2.71,,,Poor
2012-09-11,12:00,0.3,,8.2,23.3,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2015-06-22,12:00,0.0,0.17,8.05,,,,,3.9051982,,0.02439024,100.3,,1.6,,280.0,1.9,,,8.7,1.3e-05,0.00064,0.0005,,0.0009,,,,1e-05,,,,,,0.00177,,,,,,,,,,,,,0.465894,3.932,0.0009,,Moderate
2022-03-17,,0.0,,,,,,,0.5869084,,0.00304878,,,,,218.0,,8.8,,,,,,,,57.1,,11.1,,7.3,,,,,,,,,,,,,,,,,,0.0232947,2.6,,,Moderate
2022-10-19,12:00,1.0,0.02,8.4,,,,296.0,0.0225734,10.2,0.000914634,,,,,,,,,,,,,,,,,,,,151.0,,,,,,,,,,,,,,,,,,,,,Good
1997-09-16,14:10,0.3,0.29,8.0,,0.1615,0.17,686.0,1.7475,7.7,0.1,93.0,,,,229.0,4.4,,,,,,,423.0,,,,,,,,,,,,,,,,,,,,,,,,,1.85,,,Poor
2006-07-18,11:40,0.3,0.0657,8.2,17.0,,0.026,349.0,3.007,8.7,0.033,,150.0,,,,4.0,,,,5e-06,9.8e-05,0.000393,,0.00116,,3.9,,,,122.0,,0.00034,0.79,0.00053,0.0485,0.000187,,0.0402999999999999,0.0001799999999999,0.0466,5.61e-05,0.06,0.146,0.0031,,,,3.04,0.0124,,Moderate
1998-11-24,,0.3,0.15,,,0.0284999999999999,0.05,,0.165,9.0,0.01,89.0,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,Moderate
1982-02-01,00:00,0.3,,8.5,,,,625.0,,,,,,,,365.0,,,,,,,,318.0,,,,,,,330.014,,,,,,,,,,,,,,,,,,,,,Poor
2015-12-13,12:00,0.0,0.002,7.38,4.6,,,51.5,,,,,,,,,,1.9,3.7,,,,,,,7.8,,0.72,,1.4,,0.39,,,,,,0.97,,,,,0.05,,,,,0.01863576,0.086,,,Good
2022-06-07,12:00,0.3,0.063,7.9,,,,825.0,1.61625544,9.3,0.1171341276,,,2.6,,,,,,9.6,,,,,,,,,,,251.5,,,,,,,,,,,,,,,,,,,,,Moderate
2016-12-07,,0.5,0.04,,,,,,0.36794642,2.4,0.06402438,18.0,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.174172,,,,Poor
2020-05-20,12:00,0.3,,6.3,13.2,,,40.0,0.279798195936,10.4,0.004005487164,99.0,10.0,2.4,,6.222,,6.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02001480624,0.28,,,Moderate
2018-04-19,12:00,0.5,0.142,8.3,12.0,,,384.0,1.1963902,10.4,,97.0,170.0,1.5,24.0,178.0,,,1.6,,0.0004,0.0097,0.0066,,0.0094,,,,7.000000000000001e-05,8.0,,,0.0745,1.2024,0.0047,0.1119,0.0009,,,,,,,,,,,0.1009437,,0.014,,Poor
2003-01-09,00:00,0.3,,8.34,28.5,0.0516699999999999,,670.0,,,0.0,,213.0405,,,186.965,,,,,,,,,,,,,,,306.6225,,,,,,,,,,,,,,,,,,,,,Moderate
2012-01-11,12:00,0.3,,7.9,8.3,,,,,,,,166.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2003-10-01,00:00,0.3,,6.6,25.0,,,81.6,,,,,5.2,,,0.917666,,,,,,,,400.0,,,,,,,0.92,,,,,,,,,,,,,,,,,,,,,Moderate
2015-08-23,12:00,0.0,0.005,5.19,,,,10.4,0.002031606,,,,,,,,,0.48,9.8,,,,,,,0.72,,0.12,,0.62,,0.065,,,,,,,,,,,,,,,,0.01785927,,,,Moderate
2003-05-01,00:00,0.3,0.001,7.9,27.0,,,118.5,0.378324,6.84,0.0,85.8434,52.1,0.72,,51.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378324,,,Good
2018-12-07,00:00,0.3,,7.6,,,,,,8.8,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2011-01-26,12:00,0.3,,8.45,5.2,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2016-09-27,,10.0,,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-15,12:50,0.3,0.015,7.42,8.0,,0.003,53.0,0.046,,0.002,,22.3,,4.0,,,,,,2e-06,4.1e-05,0.0003,,0.00013,,1.3,,,,,,0.0006,0.244,0.00077,0.00869,0.000118,,0.00541,4e-05,0.0086,5.4e-06,,0.0222,0.00014,,,,0.046,0.00023,,Good
2018-12-11,,9.0,,,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,09:59,0.3,,7.95,26.8,,,83.6,,8.11,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2019-11-20,00:00,0.3,,7.3,,,,,,5.1,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2017-05-31,,9.0,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-09,12:00,0.3,,7.87,20.7,,0.168,388.0,1.9525991,8.6,,,141.8,2.3,,,,,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor
2019-08-19,12:00,0.0,0.038,8.6,23.3,,,252.0,0.079942341696,9.9,0.006008230746,,,3.4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08005922496,,,,Moderate
2019-01-29,,9.0,,,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,,0.5,1.3,,,,,,,13.0,,163.0,,,,150.0,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0232947,,,,Poor
2019-01-28,12:00,0.3,5.19342,7.9,13.0,,,927.0,3.390304,5.74,0.261645,66.2,201.8,,87.14,,,,,,0.00023,0.00154,0.0058,593.28,0.0144,,70.0,,6.3e-05,,,,,,,,,,,,,,,,,,,,,0.0078,14.179467,Poor
1975-04-22,,0.3,0.14,,,,,,,9.2,,,,,,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,Poor
2023-03-14,,0.0,0.048,,,,,,2.2799134,,0.000914634,,,,,,2.67,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01320033,,,,Moderate
2021-05-25,12:00,0.0,0.022,8.2,,,,674.0,4.5598268,,0.004878048,,,,,,2.28,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01009437,,,,Moderate
2009-03-24,12:00,0.3,,7.65,5.9,,,,,,,,41.0,,4.5,37.0,,9.5,,,,,,,,11.0,,3.3,,5.1,,3.4,,,,,,,,,,,,,,,,,,,,Good
2002-12-16,12:00,0.3,,3.98,8.3,,,30.1,8.352158,,0.00152439,,,,,,,42.0,,,,,,,,,,,,,,,,1e-05,,0.00045,,,,,,,,,,,,0.005047185,,,,Moderate
2019-03-12,00:00,0.3,0.3,7.88,26.0,,,374.0,0.28,9.4,0.2,,,8.4,,146.4,,,,18.0,,,,225.0,,,3.2,,,,,,,,,,,,,,,,,,,,,0.25,0.48,,,Moderate
2023-10-23,12:00,0.2,0.055,7.7,,,,796.0,0.2031606,4.5,0.0305487756,,,1.4,,,,105.24,,43.2,,,,,,,,,,,204.7,,,,,,,,,,,,,,,,,,,,,Moderate
2023-09-11,,0.0,0.017,,,,,,0.205869408,,0.000914634,,,,,,0.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01630629,,,,Good
2019-02-24,,12.0,,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-30,12:00,0.3,,7.95,14.9,,,,,,,,,,6.6,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2014-04-01,,6.0,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-03,12:00,0.3,0.209,8.0,26.0,,,1871.0,0.328,3.12,0.018,39.7,170.0,2.0,19.0,,2.534,,2.753,41.43,0.0002,0.00154,0.0104,1197.44,0.0394,,8.17,,8.999999999999999e-05,,,,,,,,,,,,,,,,,,,,,0.00502,0.032,Poor
2021-01-01,,1.0,,,,,,837.0,10.383764,5.8,0.00304878,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077649,,,,Moderate
2016-02-08,12:00,0.3,4.209,7.4,18.6,,,1210.0,0.066,1.0,0.056,10.0,432.0,150.0,146.67,,45.312,,84.686,353.37,0.0002,0.005,0.00088,774.4,0.00139,,140.0,,8.999999999999999e-05,,,,,,,,,,,,,,,,,,,,,0.0002,13.144,Poor
2018-04-23,,0.5,0.04,,,,,,0.24153538,5.05,0.02439024,51.0,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.397682,,,,Moderate
2019-05-14,,0.3,0.157,,,0.03,0.038,,1.471,10.5,0.0085,104.0,,,,101.0,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,,,Moderate
2018-03-22,12:00,0.5,0.032661,7.9,21.9,,,159.5,0.05886,6.8,0.012118,100.3,59.22,4.29,10.0,,5.775,,5.897,18.14,0.0002,0.00154,0.00088,102.08,0.00139,,3.6,,0.000197,,,,,,,,,,,,,,,,,,,,,0.0002,0.235514,Moderate
2010-08-02,00:00,0.3,0.01,8.2,26.0,,,176.0,0.24,,0.01,,60.0,1.5,,73.0,,,,13.0,,,,,,,,,,,33.9,,,,,,,,,,,,,,,,,,0.25,,,Moderate
2014-10-09,12:00,0.0,0.14,7.98,,,,513.0,3.0699824,,0.02134146,86.5,257.0,0.5,,265.0,3.2,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0310596,3.094,,,Moderate
2013-11-20,12:00,0.0,0.058,8.3,,,,614.0,3.997297672,11.3,0.007926828,,,,,,1.5,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04581291,,,,Moderate
2022-05-12,12:00,0.0,0.0673,6.97,12.8,,,193.0,,9.01,,,,,,,,19.0,12.2,,2e-05,0.00039,0.0003,,0.00033,15.0,12.0,4.5,2.9e-06,14.0,31.171,3.9,0.0052,2.1,0.0014,0.094,0.00044,4.3,,,,9.5e-05,0.12,,,,,0.07687251,3.08,0.00088,,Moderate
2002-10-15,17:45,0.3,0.012,8.15,1.8,0.002,0.008,231.5,,13.65,,,134.39,,1.4,,19.2,,19.408,,0.0001,0.0003,0.0002,148.794,0.0005,,2.665,,,,117.0,,0.0017,0.137,0.0005,0.0079,0.0001,7.94,0.0174,0.0001,,,,0.0648,0.0088,,,,0.01,0.0007,0.0085,Good
2020-09-10,,30.0,,,,,,,0.41986524,,0.027046946892,,,,,,,,,,,,,,,,,,,,278.0,,,,,,,,,,,,,,,,,,,,,Moderate
2015-03-06,,2.0,,,8.39999961853027,,,,,12.0600004196167,,109.099998474121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-10,12:00,0.3,0.9112,7.9,21.5,,,1671.3,9.467,6.03,0.5311,83.6,434.83,6.39,16.0,,3.817,,3.827,49.44,0.0002,0.00154,0.00088,1069.632,0.00139,,1.93,,8.999999999999999e-05,,,,,,,,,,,,,,,,,,,,,0.0002,0.7189,Poor
2017-09-12,,0.5,0.1,,,,,,0.3498877,7.86,0.00609756,77.3,,,10.0,,,24.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,0.077649,,,0.01,Moderate
2019-02-18,12:00,0.0,,8.21,6.1,,0.093,453.0,0.11963902,8.76,0.00457317,69.2,,0.87,11.0,,,,4.9,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02950662,,,,Moderate
2011-07-06,12:00,0.3,,7.95,15.6,,,,,,,,,,23.0,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2010-11-03,12:00,0.3,,8.29,11.7,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2010-06-08,12:00,0.3,,7.14,16.7,,,,,,,,,,,26.3,,10.78,,,,,,,,11.04,,1.51,,6.87,,1.13,,,,,,,,,,,,,,,,,,,,Good
2020-10-14,12:00,0.0,0.01,6.8,11.3,,,66.0285,0.19985585424,10.9,0.004005487164,100.0,,,,13.298,3.8,14.4,,,2e-05,0.0002,0.001,,0.001,,,,,,,,0.001,0.2,0.001,0.041,0.001,0.3929805,0.0026,0.001,0.01,0.0002,,0.013,,,,0.02001480624,0.2,0.001,,Good
2013-09-25,12:00,0.0,0.018,7.64,,,,459.0,1.173139598,10.19,0.007012194,,,,,,1.666,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05590728,,,,Moderate
2020-08-04,,0.5,0.04,,,,,,0.04063212,20.0,0.00609756,109.3,,,,268.4,,140.0,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,0.077649,,,,Moderate
2007-03-06,00:00,0.3,0.0,8.0,10.0,,,142.0,,,,10.4,123.417,1.6,,76.0,,,,7.7,,,,,,,,,,,62.295,,,,,,,,,,,,,,,,,0.0,,,,Good
2018-02-08,00:00,0.3,,7.6,,,,,,6.5,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2013-02-05,12:00,0.5,0.15,8.3,3.9,,,,,12.0,,92.0,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1863576,,,,Poor
2021-08-21,00:00,0.3,,7.050000000000001,27.0,,,111.5,1.26,6.4,0.09,,,2.18,,36.24,,,,,,,,52.3,,,113.2,,,,6.2,,,,,,,,,,,,,,,,,0.54,1.26,,,Moderate
2014-09-09,10:00,0.3,0.002,5.6,,,,16.5,0.05,,,,,,,,,,2.1,,4e-05,0.00025,4e-05,,5e-05,0.29,0.4,0.22,,2.14,20.0,0.4,0.0029,0.02,0.00068,0.004,1e-05,,0.001,6e-05,0.01,5e-05,,0.002,,,,,,0.00026,,Good
2023-09-12,12:00,0.0,0.18,7.2,21.8,,,330.0,1.300002106,7.0,0.1219512,80.0,125.0,3.0,10.0,,3.6,18.9,,,4e-05,0.00036,0.0026,,,37.8,,7.4,2e-05,18.1,,3.1,0.015,0.057,0.005,0.0602,,,,,,,,,,,,,,0.0039,,Moderate
2018-07-12,12:00,0.0,,7.9,16.2,,,199.0,0.31978381376,9.8,0.004005487164,95.0,86.0,1.0,,98.82,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02001480624,0.32,,,Moderate
2014-08-01,00:00,0.3,,7.33,22.0,,,54.2,,,,,34.3917,,,41.48,,,,,,,,36.0,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,Good
2011-10-18,12:00,0.3,,6.89,13.9,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2020-07-30,12:00,0.3,3.4974,8.0,28.8,,,765.0,0.0478,4.32,0.0213,58.6,361.17,12.0,28.0,,,,10.971,67.6,0.003,0.005,0.005,489.6,0.01,,2.5,,0.0005,,,,,,,,,,,,,,,,,,,,,0.001,1.754,Poor
2003-10-06,,1.0,,,,,,353.0,,,,,,,4.0,,1.5,,,,,,0.0002,,0.0002,,0.45,,,,,,0.0003,0.01025,0.0005,0.0017,,,0.0475,0.0034,0.0039,,,0.198,0.0029,,,,,0.0002,,Good
2001-04-30,14:30,0.3,0.003,7.2,,,,29.9,0.1,,,,,,,,,,2.5,,,,,,,,,,0.6,,9.7,,,,,,,,,,,,,,,,,,,,,Moderate
2014-08-27,17:00,0.3,0.0307,7.92,18.5,,0.0231,112.0,0.0615,8.83,0.0065,,51.1,,18.0,,0.54,,0.76,,1.9e-05,0.000424,0.00163,64.0,0.00046,,13.3,,,,47.5,,0.0026,0.954,0.0028,0.0232,0.000533,,0.0126,0.0001,0.0024,0.000177,,0.127,0.00139,,,,0.068,0.00196,0.005,Moderate
2020-02-06,00:00,0.3,0.36,8.309999999999999,27.0,,,266.0,0.87,7.1,0.37,,,1.2,,177.5,,,,2.0,,,,164.0,,,2.8,,,,,,,,,,,,,,,,,,,,,0.31,1.24,,,Moderate
2020-08-25,,2.0,,,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-20,12:00,1.0,0.045,7.8,22.7,,,290.0,,,,89.0,,,,,,,9.4,,1.4e-05,0.0002,0.00051,,0.00095,15.0,,,8.000000000000001e-07,,,9.3,0.0048,0.45,0.0022,0.078,0.00034,3.31925,,0.0001,,,,,,,,0.0050005956,0.92,0.0018,,Good
2010-12-21,12:00,0.3,,7.5,3.6,,,,,,,,,,5.0,,,6.5,,,0.00025,0.001,0.0082,,0.0015,30.3,,8.3,1e-05,4.8,,1.4,0.025,0.06,0.01,0.021,,,,,,,,,,,,,,0.0036,,Moderate
2010-04-28,12:00,0.3,,8.365,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor
2023-10-17,12:00,0.4,,7.8,,,,1242.0,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2023-01-10,12:00,0.0,0.18,8.1,10.0,,,569.0,3.997297672,9.4,0.03305029959,,,1.6,,,,17.6,,13.0,,,,,,,,,,,269.0,,,,,,,,,,,,,,,,,0.3804801,,,,Poor
2015-09-29,12:00,0.0,0.01,8.6,14.0,,,261.0,0.0039954918,8.2,0.0010060974,,,1.1,1.9,,,,,,,,,,,39.0,,,,,,,,,,,,2.02,,,,,,,,,,0.01100131032,,,,Good
2022-12-06,12:00,0.3,0.312,8.1,,,,1324.0,0.3160276,9.5,0.0095121936,,,2.6,,,,,,41.7,,,,,,,,,,,347.2,,,,,,,,,,,,,,,,,,,,,Moderate
2010-10-13,12:00,0.3,,7.8,17.0,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2010-09-07,12:00,0.3,,7.44,16.6,,,,,,,,112.0,,26.0,118.0,4.6,12.4,,,,,,,,37.0,,3.6,,7.3,,5.8,,,,,,,,,,,,,,,,,,,,Moderate
2022-10-01,,1.0,,,,,,725.0,14.1309484,7.5,0.00304878,,,,,,,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01009437,,,,Moderate
2020-10-13,,0.0,,,,,,,0.851524336578,8.71,0.101138550891,,186.42582,7.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1300154856,,,,Poor
2009-03-09,12:00,0.3,,8.0,3.2,,,,,,,,160.092098,,85.0,,5.93,30.1,,,,,,,,40.2,,14.5,,18.1,,5.1,,,,,,,,,,,,,,,,,,,,Poor
2001-10-03,00:00,0.3,,8.2,27.0,0.082672,,311.0,0.21018,,0.0276,,175.299,1.0,,252.906,,,,30.4,,,,210.0,,,9.0,,,,207.3,,,,,,,,,,,,,,,,,0.02808,0.23778,,,Moderate
2012-08-27,12:00,0.3,,7.46,14.8,,,996.0,7.110621,8.0,0.00914634,,,,,,,,,,0.0001,0.001,0.00966,,0.000325,,,,0.00017,,,,0.01,0.012,0.0013,0.001,,,,,,,,,,,,0.155298,,0.0003,,Moderate
2013-05-15,12:00,0.0,0.08,8.2,,,,534.0,4.4695332,,0.05182926,93.0,270.0,0.7,,285.0,5.07,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0543543,4.525,,,Moderate
2013-06-03,00:00,0.3,,8.8,27.0,0.035,,505.0,0.4606,6.0,0.004,75.3012,188.333,1.7,,301.92,,,,15.21,,,,,,,1.2,,,,262.042,,,,,,,,,,,,,,,,,0.342,0.4646,,,Moderate
2022-10-18,,0.0,,,,,,,4.51468,,0.00914634,,,,,272.0,,9.5,,,,,,,,94.4,,3.5,,5.4,,,,,,,,,,,,,,,0.0047,,,0.0077649,20.03,,,Moderate
2019-05-26,00:00,0.3,,7.5,,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2012-04-25,12:00,0.3,,8.54300022125244,13.1999998092651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor
2019-08-05,12:00,0.3,0.21348,7.3,31.2,,,238.0,0.44156,6.64,0.033454,87.8,56.964,2.0,153.33,,3.098,,3.704,10.0,0.00023,0.00154,0.0042,152.32,0.0131,,120.0,,8.999999999999999e-05,,,,,,,,,,,,,,,,,,,,,0.0016,0.109407,Moderate
2013-07-08,12:00,0.3,0.001,7.62,29.5,,,1831.0,0.2762,2.65,0.005,39.36,935.16,2.0,10.0,,6.4416,,6.7027,12.32,0.0002,0.00154,0.00088,1171.84,0.00139,,0.18,,8.999999999999999e-05,,,,,,,,,,,,,,,,,,,,,0.0002,0.003,Moderate
1977-10-05,,0.3,7.8,,,,,,,5.3,,,,,,300.0,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,Poor
2014-05-05,12:00,0.0,0.052,8.05,,,,338.0,0.728443618,9.98,0.013109754,,,,,,1.4,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1087086,,,,Moderate
2012-10-23,12:00,0.3,,7.7,10.2,,,,,,,,194.0,,2.0,212.0,5.3,15.0,,,,,,,,53.0,,15.0,,12.0,,5.1,,,,,,,,,,,,,,,,,,,,Good
2015-05-18,00:00,0.3,,7.65,27.5,0.002,,674.0,0.81,,0.002,,90.7417,1.46,,120.6,,,,,,,,343.0,,,,,,,136.502,,,,,,,,,,,,,,,,,0.1,0.812,,,Moderate
2015-10-21,,1.0,,,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-02-01,00:00,0.3,0.1033,6.66,19.0,,,338.5,0.182156,,0.0,,120.5,,,181.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182156,,,Good
2013-07-20,,25.0,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-02,00:00,0.3,,7.4,,,,171.0,0.1,7.1,,,,,,,,,,,,,,,,,1.29,,,,,,,,,,,,,,,,,,,,,,,,,Good
2015-02-17,12:00,0.0,,7.7,6.2,,,414.0,,12.0,,97.1,202.0,1.0,,201.3,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021963574286,4.3,,,Moderate
2014-05-05,12:00,0.3,5.239,7.3,27.8,,,1891.0,0.272,5.1,0.342,76.7,388.0,35.5,41.0,,17.56,,39.78,122.0,0.0002,0.00154,0.0031,1210.24,0.00139,,38.0,,0.00025,,,,,,,,,,,,,,,,,,,,,0.0071,,Poor
2018-03-16,00:00,0.3,,7.11,,,,,,8.2,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2016-03-30,12:00,0.3,0.055,8.22,6.6,,,746.0,0.09706562,,0.002134146,,322.84,,,,,,,,4e-05,0.0003,4e-06,,1.14e-06,86.67,,,,,,,5e-05,,6e-06,,1e-06,1.47,5.9e-05,2e-06,4.5e-05,,,,,,,0.0232947,,0.001,,Good
2023-09-18,12:00,0.3,,7.5,,,,275.0,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2011-11-29,12:00,0.3,,7.93,6.3,,,,,,,,,,,226.63,,25.74,,,,,,,,77.27,,6.7,,16.09,,7.0,,,,,,,,,,,,,,,,,,,,Moderate
2015-12-03,,0.0,,,,,,,0.451468,12.0,0.914634,,,2.0,10.0,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32947,,,,Moderate
